timestamp,startTime,endTime,stepcount,heartrate,sleep,meanSpeed,distance,exerciseType,liveData/0/speed,liveData/0/start_time,liveData/1/speed,liveData/1/start_time,liveData/2/speed,liveData/2/start_time,liveData/3/speed,liveData/3/start_time,liveData/4/speed,liveData/4/start_time,liveData/5/speed,liveData/5/start_time,liveData/6/speed,liveData/6/start_time,liveData/7/speed,liveData/7/start_time
1490198847436,,,127,,,,,,,,,,,,,,,,,,,,,
1490198847678,,,135,,,,,,,,,,,,,,,,,,,,,
1490198847835,,,121,,,,,,,,,,,,,,,,,,,,,
1490198847989,,,110,,,,,,,,,,,,,,,,,,,,,
1490198848103,,,137,,,,,,,,,,,,,,,,,,,,,
1490198848240,,,126,,,,,,,,,,,,,,,,,,,,,
1490198848437,,,138,,,,,,,,,,,,,,,,,,,,,
1490198848561,,,128,,,,,,,,,,,,,,,,,,,,,
1490198848711,,,61,,,,,,,,,,,,,,,,,,,,,
1490198848893,,,71,,,,,,,,,,,,,,,,,,,,,
1490198849029,,,98,,,,,,,,,,,,,,,,,,,,,
1490198859563,,,48,,,,,,,,,,,,,,,,,,,,,
1490198859577,,,103,,,,,,,,,,,,,,,,,,,,,
1490198859589,,,102,,,,,,,,,,,,,,,,,,,,,
1490198859629,,,108,,,,,,,,,,,,,,,,,,,,,
1490198859643,,,107,,,,,,,,,,,,,,,,,,,,,
1490198859658,,,88,,,,,,,,,,,,,,,,,,,,,
1490198859673,,,106,,,,,,,,,,,,,,,,,,,,,
1490198859686,,,98,,,,,,,,,,,,,,,,,,,,,
1490198859699,,,104,,,,,,,,,,,,,,,,,,,,,
1490198859729,,,104,,,,,,,,,,,,,,,,,,,,,
1490198859745,,,30,,,,,,,,,,,,,,,,,,,,,
1490198859760,,,74,,,,,,,,,,,,,,,,,,,,,
1490198859783,,,67,,,,,,,,,,,,,,,,,,,,,
1490198886375,,,117,,,,,,,,,,,,,,,,,,,,,
1490198996522,,,113,,,,,,,,,,,,,,,,,,,,,
1490199000644,,,117,,,,,,,,,,,,,,,,,,,,,
1490199112255,,,116,,,,,,,,,,,,,,,,,,,,,
1490199112279,,,100,,,,,,,,,,,,,,,,,,,,,
1490199112295,,,116,,,,,,,,,,,,,,,,,,,,,
1490199112314,,,112,,,,,,,,,,,,,,,,,,,,,
1490199184200,,,114,,,,,,,,,,,,,,,,,,,,,
1490199184399,,,110,,,,,,,,,,,,,,,,,,,,,
1490199300095,,,27,,,,,,,,,,,,,,,,,,,,,
1490199300276,,,120,,,,,,,,,,,,,,,,,,,,,
1490199300476,,,116,,,,,,,,,,,,,,,,,,,,,
1490199301887,,,109,,,,,,,,,,,,,,,,,,,,,
1490199301900,,,54,,,,,,,,,,,,,,,,,,,,,
1490199301934,,,113,,,,,,,,,,,,,,,,,,,,,
1490199407799,,,114,,,,,,,,,,,,,,,,,,,,,
1490199420251,,,107,,,,,,,,,,,,,,,,,,,,,
1490199544948,,,108,,,,,,,,,,,,,,,,,,,,,
1490199544963,,,113,,,,,,,,,,,,,,,,,,,,,
1490199544978,,,99,,,,,,,,,,,,,,,,,,,,,
1490199546118,,,110,,,,,,,,,,,,,,,,,,,,,
1490199557302,1490199557302,1490200941747,,,,1.3998326,1747.148,1001,1.3888888,1490199540000,1.4166666,1490199600000,1.4166666,1490199660000,1.4166666,1490199720000,1.4166666,1490199780000,1.4444444,1490199840000,1.4166666,1490199900000,1.4444444,1490199960000
1490199925471,,,115,,,,,,,,,,,,,,,,,,,,,
1490199925645,,,118,,,,,,,,,,,,,,,,,,,,,
1490199925877,,,115,,,,,,,,,,,,,,,,,,,,,
1490199926074,,,114,,,,,,,,,,,,,,,,,,,,,
1490199926274,,,115,,,,,,,,,,,,,,,,,,,,,
1490199926470,,,50,,,,,,,,,,,,,,,,,,,,,
1490199991834,,,63,,,,,,,,,,,,,,,,,,,,,
1490200086389,,,79,,,,,,,,,,,,,,,,,,,,,
1490200159009,,,103,,,,,,,,,,,,,,,,,,,,,
1490200159025,,,112,,,,,,,,,,,,,,,,,,,,,
1490200159048,,,112,,,,,,,,,,,,,,,,,,,,,
1490200159065,,,110,,,,,,,,,,,,,,,,,,,,,
1490200159084,,,113,,,,,,,,,,,,,,,,,,,,,
1490200159105,,,114,,,,,,,,,,,,,,,,,,,,,
1490200159118,,,88,,,,,,,,,,,,,,,,,,,,,
1490200159131,,,99,,,,,,,,,,,,,,,,,,,,,
1490200159155,,,77,,,,,,,,,,,,,,,,,,,,,
1490200159174,,,77,,,,,,,,,,,,,,,,,,,,,
1490200159187,,,101,,,,,,,,,,,,,,,,,,,,,
1490200416276,,,56,,,,,,,,,,,,,,,,,,,,,
1490200416410,,,107,,,,,,,,,,,,,,,,,,,,,
1490200416558,,,119,,,,,,,,,,,,,,,,,,,,,
1490200416656,,,116,,,,,,,,,,,,,,,,,,,,,
1490200416761,,,117,,,,,,,,,,,,,,,,,,,,,
1490200416871,,,119,,,,,,,,,,,,,,,,,,,,,
1490200440339,,,93,,,,,,,,,,,,,,,,,,,,,
1490200500902,,,116,,,,,,,,,,,,,,,,,,,,,
1490200501893,,,110,,,,,,,,,,,,,,,,,,,,,
1490200501909,,,113,,,,,,,,,,,,,,,,,,,,,
1490200501940,,,113,,,,,,,,,,,,,,,,,,,,,
1490200501956,,,113,,,,,,,,,,,,,,,,,,,,,
1490200501980,,,87,,,,,,,,,,,,,,,,,,,,,
1490200668587,,,116,,,,,,,,,,,,,,,,,,,,,
1490200668790,,,113,,,,,,,,,,,,,,,,,,,,,
1490200680496,,,100,,,,,,,,,,,,,,,,,,,,,
1490200757110,,,106,,,,,,,,,,,,,,,,,,,,,
1490200830017,,,121,,,,,,,,,,,,,,,,,,,,,
1490200860963,,,102,,,,,,,,,,,,,,,,,,,,,
1490200944836,,,41,,,,,,,,,,,,,,,,,,,,,
1490201003006,,,114,,,,,,,,,,,,,,,,,,,,,
1490201003020,,,111,,,,,,,,,,,,,,,,,,,,,
1490201003045,,,110,,,,,,,,,,,,,,,,,,,,,
1490201003059,,,81,,,,,,,,,,,,,,,,,,,,,
1490201003090,,,82,,,,,,,,,,,,,,,,,,,,,
1490201003105,,,114,,,,,,,,,,,,,,,,,,,,,
1490201003138,,,99,,,,,,,,,,,,,,,,,,,,,
1490201003159,,,26,,,,,,,,,,,,,,,,,,,,,
1490201481124,,,116,,,,,,,,,,,,,,,,,,,,,
1490201481143,,,112,,,,,,,,,,,,,,,,,,,,,
1490201481160,,,119,,,,,,,,,,,,,,,,,,,,,
1490201481172,,,118,,,,,,,,,,,,,,,,,,,,,
1490201481185,,,63,,,,,,,,,,,,,,,,,,,,,
1490201491808,,,96,,,,,,,,,,,,,,,,,,,,,
1490201491989,,,119,,,,,,,,,,,,,,,,,,,,,
1490201492222,,,119,,,,,,,,,,,,,,,,,,,,,
1490201492425,,,120,,,,,,,,,,,,,,,,,,,,,
1490201492552,,,75,,,,,,,,,,,,,,,,,,,,,
1490201492761,,,31,,,,,,,,,,,,,,,,,,,,,
1490201678294,,,43,,,,,,,,,,,,,,,,,,,,,
1490201678315,,,31,,,,,,,,,,,,,,,,,,,,,
1490201798107,,,20,,,,,,,,,,,,,,,,,,,,,
1490203292023,,,21,,,,,,,,,,,,,,,,,,,,,
1490204101895,,,,83,,,,,,,,,,,,,,,,,,,,
1490204520970,,,,69,,,,,,,,,,,,,,,,,,,,
1490206283112,,,,75,,,,,,,,,,,,,,,,,,,,
1490206283156,,,,81,,,,,,,,,,,,,,,,,,,,
1490206634001,,,24,,,,,,,,,,,,,,,,,,,,,
1490206634054,,,33,,,,,,,,,,,,,,,,,,,,,
1490209284974,,,,69,,,,,,,,,,,,,,,,,,,,
1490209733456,,,15,,,,,,,,,,,,,,,,,,,,,
1490209907613,,,28,,,,,,,,,,,,,,,,,,,,,
1490209907799,,,34,,,,,,,,,,,,,,,,,,,,,
1490209907961,,,17,,,,,,,,,,,,,,,,,,,,,
1490210022252,,,15,,,,,,,,,,,,,,,,,,,,,
1490212390152,,,13,,,,,,,,,,,,,,,,,,,,,
1490213136002,,,,69,,,,,,,,,,,,,,,,,,,,
1490213216921,,,18,,,,,,,,,,,,,,,,,,,,,
1490213306206,,,21,,,,,,,,,,,,,,,,,,,,,
1490213699945,,,,66,,,,,,,,,,,,,,,,,,,,
1490214318070,,,21,,,,,,,,,,,,,,,,,,,,,
1490214318091,,,47,,,,,,,,,,,,,,,,,,,,,
1490214354567,,,20,,,,,,,,,,,,,,,,,,,,,
1490214354748,,,23,,,,,,,,,,,,,,,,,,,,,
1490214849123,,,,72,,,,,,,,,,,,,,,,,,,,
1490215073263,,,25,,,,,,,,,,,,,,,,,,,,,
1490215223413,,,69,,,,,,,,,,,,,,,,,,,,,
1490215223425,,,71,,,,,,,,,,,,,,,,,,,,,
1490215223438,,,41,,,,,,,,,,,,,,,,,,,,,
1490215233412,,,58,,,,,,,,,,,,,,,,,,,,,
1490215233644,,,83,,,,,,,,,,,,,,,,,,,,,
1490215233799,,,45,,,,,,,,,,,,,,,,,,,,,
1490216810186,,,,75,,,,,,,,,,,,,,,,,,,,
1490217781277,,,,70,,,,,,,,,,,,,,,,,,,,
1490218229973,,,20,,,,,,,,,,,,,,,,,,,,,
1490218437145,,,36,,,,,,,,,,,,,,,,,,,,,
1490218437156,,,89,,,,,,,,,,,,,,,,,,,,,
1490218487149,,,109,,,,,,,,,,,,,,,,,,,,,
1490218500223,,,119,,,,,,,,,,,,,,,,,,,,,
1490218500408,,,123,,,,,,,,,,,,,,,,,,,,,
1490218500602,,,109,,,,,,,,,,,,,,,,,,,,,
1490218560633,,,82,,,,,,,,,,,,,,,,,,,,,
1490218650022,,,57,,,,,,,,,,,,,,,,,,,,,
1490218722403,,,14,,,,,,,,,,,,,,,,,,,,,
1490218789707,,,8,,,,,,,,,,,,,,,,,,,,,
1490218961150,,,27,,,,,,,,,,,,,,,,,,,,,
1490219321342,,,106,,,,,,,,,,,,,,,,,,,,,
1490219321363,,,69,,,,,,,,,,,,,,,,,,,,,
1490219321403,,,66,,,,,,,,,,,,,,,,,,,,,
1490219321418,,,32,,,,,,,,,,,,,,,,,,,,,
1490219321435,,,21,,,,,,,,,,,,,,,,,,,,,
1490219321453,,,7,,,,,,,,,,,,,,,,,,,,,
1490219322725,,,,61,,,,,,,,,,,,,,,,,,,,
1490219370013,,,52,,,,,,,,,,,,,,,,,,,,,
1490219372298,,,12,,,,,,,,,,,,,,,,,,,,,
1490219660890,,,10,,,,,,,,,,,,,,,,,,,,,
1490220259486,,,63,,,,,,,,,,,,,,,,,,,,,
1490220259500,,,83,,,,,,,,,,,,,,,,,,,,,
1490220259512,,,66,,,,,,,,,,,,,,,,,,,,,
1490220259526,,,117,,,,,,,,,,,,,,,,,,,,,
1490220445999,,,13,,,,,,,,,,,,,,,,,,,,,
1490220446221,,,81,,,,,,,,,,,,,,,,,,,,,
1490220446402,,,108,,,,,,,,,,,,,,,,,,,,,
1490220446539,,,78,,,,,,,,,,,,,,,,,,,,,
1490220446672,,,117,,,,,,,,,,,,,,,,,,,,,
1490220446823,,,114,,,,,,,,,,,,,,,,,,,,,
1490220447009,,,109,,,,,,,,,,,,,,,,,,,,,
1490220447207,,,30,,,,,,,,,,,,,,,,,,,,,
1490220480138,,,114,,,,,,,,,,,,,,,,,,,,,
1490220480151,,,105,,,,,,,,,,,,,,,,,,,,,
1490220480166,,,24,,,,,,,,,,,,,,,,,,,,,
1490220738887,,,13,,,,,,,,,,,,,,,,,,,,,
1490220739150,,,123,,,,,,,,,,,,,,,,,,,,,
1490220739310,,,34,,,,,,,,,,,,,,,,,,,,,
1490220739438,,,35,,,,,,,,,,,,,,,,,,,,,
1490220764303,,,35,,,,,,,,,,,,,,,,,,,,,
1490220764316,,,127,,,,,,,,,,,,,,,,,,,,,
1490220764334,,,25,,,,,,,,,,,,,,,,,,,,,
1490220765206,,,,67,,,,,,,,,,,,,,,,,,,,
1490220900835,,,21,,,,,,,,,,,,,,,,,,,,,
1490220911156,,,35,,,,,,,,,,,,,,,,,,,,,
1490221123131,,,47,,,,,,,,,,,,,,,,,,,,,
1490221173124,,,7,,,,,,,,,,,,,,,,,,,,,
1490221734166,,,,76,,,,,,,,,,,,,,,,,,,,
1490221745020,,,19,,,,,,,,,,,,,,,,,,,,,
1490221745105,,,45,,,,,,,,,,,,,,,,,,,,,
1490221802163,,,3,,,,,,,,,,,,,,,,,,,,,
1490224069202,,,19,,,,,,,,,,,,,,,,,,,,,
1490224095028,,,16,,,,,,,,,,,,,,,,,,,,,
1490224459240,,,17,,,,,,,,,,,,,,,,,,,,,
1490224973199,,,,74,,,,,,,,,,,,,,,,,,,,
1490225619167,,,,73,,,,,,,,,,,,,,,,,,,,
1490225929044,,,41,,,,,,,,,,,,,,,,,,,,,
1490226326050,,,57,,,,,,,,,,,,,,,,,,,,,
1490227293139,,,,68,,,,,,,,,,,,,,,,,,,,
1490227719257,,,19,,,,,,,,,,,,,,,,,,,,,
1490227926014,,,,64,,,,,,,,,,,,,,,,,,,,
1490228100822,,,93,,,,,,,,,,,,,,,,,,,,,
1490228100850,,,35,,,,,,,,,,,,,,,,,,,,,
1490228226403,,,53,,,,,,,,,,,,,,,,,,,,,
1490228528974,,,,62,,,,,,,,,,,,,,,,,,,,
1490229300914,,,,71,,,,,,,,,,,,,,,,,,,,
1490229543241,,,16,,,,,,,,,,,,,,,,,,,,,
1490229793042,,,24,,,,,,,,,,,,,,,,,,,,,
1490230689205,,,15,,,,,,,,,,,,,,,,,,,,,
1490231700885,,,,78,,,,,,,,,,,,,,,,,,,,
1490232436962,,,,72,,,,,,,,,,,,,,,,,,,,
1490233477026,,,,72,,,,,,,,,,,,,,,,,,,,
1490236500820,,,47,,,,,,,,,,,,,,,,,,,,,
1490236639087,,,18,,,,,,,,,,,,,,,,,,,,,
1490236647990,,,23,,,,,,,,,,,,,,,,,,,,,
1490237700915,,,,63,,,,,,,,,,,,,,,,,,,,
1490238153012,,,,70,,,,,,,,,,,,,,,,,,,,
1490238900828,,,17,,,,,,,,,,,,,,,,,,,,,
1490238900963,,,,63,,,,,,,,,,,,,,,,,,,,
1490240100895,,,,66,,,,,,,,,,,,,,,,,,,,
1490240100930,,,,66,,,,,,,,,,,,,,,,,,,,
1490241198003,,,,64,,,,,,,,,,,,,,,,,,,,
1490241198114,,,,61,,,,,,,,,,,,,,,,,,,,
1490241300848,,,22,,,,,,,,,,,,,,,,,,,,,
1490241300862,,,33,,,,,,,,,,,,,,,,,,,,,
1490241805987,,,,61,,,,,,,,,,,,,,,,,,,,
1490242366178,,,,67,,,,,,,,,,,,,,,,,,,,
1490243169981,,,,66,,,,,,,,,,,,,,,,,,,,
1490244901024,,,,64,,,,,,,,,,,,,,,,,,,,
1490245582302,,,148,,,,,,,,,,,,,,,,,,,,,
1490245582317,,,159,,,,,,,,,,,,,,,,,,,,,
1490245582353,,,95,,,,,,,,,,,,,,,,,,,,,
1490245582364,,,114,,,,,,,,,,,,,,,,,,,,,
1490245582376,,,150,,,,,,,,,,,,,,,,,,,,,
1490245582387,,,151,,,,,,,,,,,,,,,,,,,,,
1490245582398,,,140,,,,,,,,,,,,,,,,,,,,,
1490245719343,,,91,,,,,,,,,,,,,,,,,,,,,
1490245719359,,,44,,,,,,,,,,,,,,,,,,,,,
1490245792017,,,19,,,,,,,,,,,,,,,,,,,,,
1490246016297,,,,65,,,,,,,,,,,,,,,,,,,,
1490246442195,,,21,,,,,,,,,,,,,,,,,,,,,
1490247943007,,,,69,,,,,,,,,,,,,,,,,,,,
1490248245270,,,,70,,,,,,,,,,,,,,,,,,,,
1490248349007,,,12,,,,,,,,,,,,,,,,,,,,,
1490249701954,,,,59,,,,,,,,,,,,,,,,,,,,
1490249701995,,,,66,,,,,,,,,,,,,,,,,,,,
1490250901876,,,,68,,,,,,,,,,,,,,,,,,,,
1490250901914,,,,67,,,,,,,,,,,,,,,,,,,,
1490252101924,,,,67,,,,,,,,,,,,,,,,,,,,
1490252101964,,,,59,,,,,,,,,,,,,,,,,,,,
1490253301959,,,,74,,,,,,,,,,,,,,,,,,,,
1490253302325,,,,66,,,,,,,,,,,,,,,,,,,,
1490254501890,,,,67,,,,,,,,,,,,,,,,,,,,
1490254501928,,,,63,,,,,,,,,,,,,,,,,,,,
1490255701877,,,,67,,,,,,,,,,,,,,,,,,,,
1490255701904,,,,65,,,,,,,,,,,,,,,,,,,,
1490256902276,,,,65,,,,,,,,,,,,,,,,,,,,
1490256902305,,,,63,,,,,,,,,,,,,,,,,,,,
1490258101954,,,,70,,,,,,,,,,,,,,,,,,,,
1490258102155,,,,68,,,,,,,,,,,,,,,,,,,,
1490258550290,,,,59,,,,,,,,,,,,,,,,,,,,
1490259301911,,,,60,,,,,,,,,,,,,,,,,,,,
1490259701120,,,,60,,,,,,,,,,,,,,,,,,,,
1490260501892,,,,50,,,,,,,,,,,,,,,,,,,,
1490261702220,,,,57,,,,,,,,,,,,,,,,,,,,
1490261702260,,,,65,,,,,,,,,,,,,,,,,,,,
1490262902717,,,,68,,,,,,,,,,,,,,,,,,,,
1490262902744,,,,69,,,,,,,,,,,,,,,,,,,,
1490264101905,,,,63,,,,,,,,,,,,,,,,,,,,
1490264101933,,,,64,,,,,,,,,,,,,,,,,,,,
1490265301892,,,,62,,,,,,,,,,,,,,,,,,,,
1490265301921,,,,62,,,,,,,,,,,,,,,,,,,,
1490266460205,,,,63,,,,,,,,,,,,,,,,,,,,
1490266460245,,,,62,,,,,,,,,,,,,,,,,,,,
1490267701896,,,,60,,,,,,,,,,,,,,,,,,,,
1490267701929,,,,61,,,,,,,,,,,,,,,,,,,,
1490268901892,,,,60,,,,,,,,,,,,,,,,,,,,
1490268901913,,,,52,,,,,,,,,,,,,,,,,,,,
1490270101906,,,,58,,,,,,,,,,,,,,,,,,,,
1490270101932,,,,54,,,,,,,,,,,,,,,,,,,,
1490270659151,,,,54,,,,,,,,,,,,,,,,,,,,
1490271301886,,,,56,,,,,,,,,,,,,,,,,,,,
1490273071860,,,,51,,,,,,,,,,,,,,,,,,,,
1490273071913,,,,52,,,,,,,,,,,,,,,,,,,,
1490273701900,,,,55,,,,,,,,,,,,,,,,,,,,
1490273701931,,,,59,,,,,,,,,,,,,,,,,,,,
1490274901878,,,,65,,,,,,,,,,,,,,,,,,,,
1490275336306,,,,59,,,,,,,,,,,,,,,,,,,,
1490276101883,,,,54,,,,,,,,,,,,,,,,,,,,
1490277302258,,,,63,,,,,,,,,,,,,,,,,,,,
1490277302351,,,,65,,,,,,,,,,,,,,,,,,,,
1490278501884,,,,62,,,,,,,,,,,,,,,,,,,,
1490278501954,,,,53,,,,,,,,,,,,,,,,,,,,
1490279701916,,,,73,,,,,,,,,,,,,,,,,,,,
1490279701941,,,,72,,,,,,,,,,,,,,,,,,,,
1490280199289,,,,54,,,,,,,,,,,,,,,,,,,,
1490280480000,1490280480000,1490248800000,,,1,,,,,,,,,,,,,,,,,,,
1490280901900,,,,53,,,,,,,,,,,,,,,,,,,,
1490281547259,,,,62,,,,,,,,,,,,,,,,,,,,
1490281858100,,,53,,,,,,,,,,,,,,,,,,,,,
1490282101858,,,17,,,,,,,,,,,,,,,,,,,,,
1490282714973,,,,72,,,,,,,,,,,,,,,,,,,,
1490283301838,,,22,,,,,,,,,,,,,,,,,,,,,
1490283767359,,,33,,,,,,,,,,,,,,,,,,,,,
1490283767372,,,21,,,,,,,,,,,,,,,,,,,,,
1490284884012,,,,76,,,,,,,,,,,,,,,,,,,,
1490286138065,,,,64,,,,,,,,,,,,,,,,,,,,
1490287246001,,,44,,,,,,,,,,,,,,,,,,,,,
1490287405146,,,18,,,,,,,,,,,,,,,,,,,,,
1490287405165,,,22,,,,,,,,,,,,,,,,,,,,,
1490288006679,,,,65,,,,,,,,,,,,,,,,,,,,
1490288539237,,,,65,,,,,,,,,,,,,,,,,,,,
1490289847044,,,16,,,,,,,,,,,,,,,,,,,,,
1490290338302,,,,58,,,,,,,,,,,,,,,,,,,,
1490290907019,,,20,,,,,,,,,,,,,,,,,,,,,
1490291317019,,,54,,,,,,,,,,,,,,,,,,,,,
1490291317041,,,19,,,,,,,,,,,,,,,,,,,,,
1490292743375,,,,64,,,,,,,,,,,,,,,,,,,,
1490293350211,,,,71,,,,,,,,,,,,,,,,,,,,
1490294355322,,,14,,,,,,,,,,,,,,,,,,,,,
1490295160010,,,,69,,,,,,,,,,,,,,,,,,,,
1490295808041,,,,66,,,,,,,,,,,,,,,,,,,,
1490296502964,,,20,,,,,,,,,,,,,,,,,,,,,
1490297262999,,,28,,,,,,,,,,,,,,,,,,,,,
1490297309976,,,39,,,,,,,,,,,,,,,,,,,,,
1490297445305,,,34,,,,,,,,,,,,,,,,,,,,,
1490297470261,,,17,,,,,,,,,,,,,,,,,,,,,
1490297470657,,,33,,,,,,,,,,,,,,,,,,,,,
1490297527647,,,27,,,,,,,,,,,,,,,,,,,,,
1490297642030,,,17,,,,,,,,,,,,,,,,,,,,,
1490297643785,,,63,,,,,,,,,,,,,,,,,,,,,
1490297821261,,,22,,,,,,,,,,,,,,,,,,,,,
1490297822470,,,32,,,,,,,,,,,,,,,,,,,,,
1490297858963,,,15,,,,,,,,,,,,,,,,,,,,,
1490297949128,,,33,,,,,,,,,,,,,,,,,,,,,
1490297949148,,,18,,,,,,,,,,,,,,,,,,,,,
1490297954796,,,8,,,,,,,,,,,,,,,,,,,,,
1490297954969,,,14,,,,,,,,,,,,,,,,,,,,,
1490298210044,,,,75,,,,,,,,,,,,,,,,,,,,
1490299264245,,,,79,,,,,,,,,,,,,,,,,,,,
1490300101885,,,,80,,,,,,,,,,,,,,,,,,,,
1490300538059,,,35,,,,,,,,,,,,,,,,,,,,,
1490300538083,,,76,,,,,,,,,,,,,,,,,,,,,
1490300538095,,,103,,,,,,,,,,,,,,,,,,,,,
1490300538109,,,154,,,,,,,,,,,,,,,,,,,,,
1490300538142,,,56,,,,,,,,,,,,,,,,,,,,,
1490301895935,,,,81,,,,,,,,,,,,,,,,,,,,
1490302501898,,,,69,,,,,,,,,,,,,,,,,,,,
1490302688007,,,15,,,,,,,,,,,,,,,,,,,,,
1490302998073,,,89,,,,,,,,,,,,,,,,,,,,,
1490303025267,,,28,,,,,,,,,,,,,,,,,,,,,
1490303047052,,,23,,,,,,,,,,,,,,,,,,,,,
1490303087329,,,26,,,,,,,,,,,,,,,,,,,,,
1490303220312,,,53,,,,,,,,,,,,,,,,,,,,,
1490303257326,,,83,,,,,,,,,,,,,,,,,,,,,
1490303280213,,,126,,,,,,,,,,,,,,,,,,,,,
1490303437586,,,133,,,,,,,,,,,,,,,,,,,,,
1490303437799,,,100,,,,,,,,,,,,,,,,,,,,,
1490303461538,,,178,,,,,,,,,,,,,,,,,,,,,
1490303597990,,,95,,,,,,,,,,,,,,,,,,,,,
1490303598160,,,21,,,,,,,,,,,,,,,,,,,,,
1490303641199,,,8,,,,,,,,,,,,,,,,,,,,,
1490303653101,,,46,,,,,,,,,,,,,,,,,,,,,
1490303653113,,,124,,,,,,,,,,,,,,,,,,,,,
1490303653131,,,133,,,,,,,,,,,,,,,,,,,,,
1490303653142,,,99,,,,,,,,,,,,,,,,,,,,,
1490303653153,,,177,,,,,,,,,,,,,,,,,,,,,
1490303653178,,,90,,,,,,,,,,,,,,,,,,,,,
1490303653190,,,13,,,,,,,,,,,,,,,,,,,,,
1490303804430,,,20,,,,,,,,,,,,,,,,,,,,,
1490304132953,,,36,,,,,,,,,,,,,,,,,,,,,
1490304133143,,,13,,,,,,,,,,,,,,,,,,,,,
1490304133303,,,13,,,,,,,,,,,,,,,,,,,,,
1490304188750,,,30,,,,,,,,,,,,,,,,,,,,,
1490304461340,,,102,,,,,,,,,,,,,,,,,,,,,
1490304609726,,,111,,,,,,,,,,,,,,,,,,,,,
1490304609739,,,84,,,,,,,,,,,,,,,,,,,,,
1490304609751,,,49,,,,,,,,,,,,,,,,,,,,,
1490304631121,,,43,,,,,,,,,,,,,,,,,,,,,
1490304631387,,,112,,,,,,,,,,,,,,,,,,,,,
1490304631650,,,125,,,,,,,,,,,,,,,,,,,,,
1490304631877,,,100,,,,,,,,,,,,,,,,,,,,,
1490304632120,,,29,,,,,,,,,,,,,,,,,,,,,
1490305903981,,,,86,,,,,,,,,,,,,,,,,,,,
1490307735307,,,16,,,,,,,,,,,,,,,,,,,,,
1490307735320,,,38,,,,,,,,,,,,,,,,,,,,,
1490307735332,,,17,,,,,,,,,,,,,,,,,,,,,
1490307735343,,,39,,,,,,,,,,,,,,,,,,,,,
1490307769943,,,12,,,,,,,,,,,,,,,,,,,,,
1490307770105,,,33,,,,,,,,,,,,,,,,,,,,,
1490311640922,,,52,,,,,,,,,,,,,,,,,,,,,
1490311671802,,,76,,,,,,,,,,,,,,,,,,,,,
1490311742236,,,16,,,,,,,,,,,,,,,,,,,,,
1490311826339,,,66,,,,,,,,,,,,,,,,,,,,,
1490311841090,,,46,,,,,,,,,,,,,,,,,,,,,
1490312450999,,,,62,,,,,,,,,,,,,,,,,,,,
1490313212094,,,13,,,,,,,,,,,,,,,,,,,,,
1490313212253,,,11,,,,,,,,,,,,,,,,,,,,,
1490313285421,,,6,,,,,,,,,,,,,,,,,,,,,
1490313568888,,,13,,,,,,,,,,,,,,,,,,,,,
1490313569138,,,13,,,,,,,,,,,,,,,,,,,,,
1490313952536,,,36,,,,,,,,,,,,,,,,,,,,,
1490314102241,,,35,,,,,,,,,,,,,,,,,,,,,
1490314102265,,,1,,,,,,,,,,,,,,,,,,,,,
1490314102285,,,65,,,,,,,,,,,,,,,,,,,,,
1490314115488,,,50,,,,,,,,,,,,,,,,,,,,,
1490314160249,,,51,,,,,,,,,,,,,,,,,,,,,
1490314198690,,,53,,,,,,,,,,,,,,,,,,,,,
1490314540058,,,20,,,,,,,,,,,,,,,,,,,,,
1490314546146,,,25,,,,,,,,,,,,,,,,,,,,,
1490314764344,,,19,,,,,,,,,,,,,,,,,,,,,
1490314979004,,,17,,,,,,,,,,,,,,,,,,,,,
1490316002259,,,18,,,,,,,,,,,,,,,,,,,,,
1490316037384,,,19,,,,,,,,,,,,,,,,,,,,,
1490316063222,,,15,,,,,,,,,,,,,,,,,,,,,
1490316084308,,,70,,,,,,,,,,,,,,,,,,,,,
1490316135363,,,54,,,,,,,,,,,,,,,,,,,,,
1490316275141,,,41,,,,,,,,,,,,,,,,,,,,,
1490316275156,,,83,,,,,,,,,,,,,,,,,,,,,
1490316860339,,,112,,,,,,,,,,,,,,,,,,,,,
1490316860353,,,48,,,,,,,,,,,,,,,,,,,,,
1490316860366,,,30,,,,,,,,,,,,,,,,,,,,,
1490316888195,,,65,,,,,,,,,,,,,,,,,,,,,
1490316888375,,,114,,,,,,,,,,,,,,,,,,,,,
1490316888529,,,122,,,,,,,,,,,,,,,,,,,,,
1490316888656,,,80,,,,,,,,,,,,,,,,,,,,,
1490316888759,,,28,,,,,,,,,,,,,,,,,,,,,
1490316888904,,,17,,,,,,,,,,,,,,,,,,,,,
1490317033465,,,6,,,,,,,,,,,,,,,,,,,,,
1490317356231,,,25,,,,,,,,,,,,,,,,,,,,,
1490317356399,,,25,,,,,,,,,,,,,,,,,,,,,
1490317816208,,,98,,,,,,,,,,,,,,,,,,,,,
1490317816225,,,108,,,,,,,,,,,,,,,,,,,,,
1490317816400,,,,68,,,,,,,,,,,,,,,,,,,,
1490317905678,,,31,,,,,,,,,,,,,,,,,,,,,
1490317905864,,,30,,,,,,,,,,,,,,,,,,,,,
1490317906032,,,11,,,,,,,,,,,,,,,,,,,,,
1490317906175,,,7,,,,,,,,,,,,,,,,,,,,,
1490317906324,,,26,,,,,,,,,,,,,,,,,,,,,
1490317906509,,,110,,,,,,,,,,,,,,,,,,,,,
