stepcount,timestamp
17,1490463015193
20,1490463015211
23,1490463070020
65,1490463070069
65,1490463285990
43,1490463286011
23,1490464499840
56,1490464881084
65,1490464881099
16,1490465180380
15,1490465180392
4,1490465180407
19,1490467112983
17,1490468671031
18,1490468671106
38,1490468772304
58,1490469268214
87,1490469354469
22,1490469360656
21,1490470357132
18,1490471822200
23,1490471822762
81,1490471894253
16,1490471947274
54,1490472053470
89,1490473745137
40,1490473871541
64,1490473871752
73,1490473987214
46,1490475979460
55,1490476026613
34,1490476112126
36,1490476181987
55,1490478365090
40,1490473847140
16,1490473950250
61,1490473950262
37,1490476066880
41,1490476067043
15,1490476179379
48,1490476179449
35,1490476813044
29,1490476813093
49,1490478061691
42,1490478062524
32,1490478510324
7,1490478785815
6,1490478785971
89,1490479386986
27,1490480981954
113,1490480982102
69,1490480982252
79,1490481099955
25,1490481100150
19,1490482398622
45,1490482398798
89,1490482441630
7,1490482551685
17,1490482664024
56,1490482664273
45,1490478388180
51,1490478388204
26,1490478509116
43,1490478509144
20,1490479433066
28,1490479433094
23,1490481302826
63,1490481302851
44,1490481302873
62,1490481302922
21,1490481302969
57,1490482382121
62,1490482476383
16,1490482565335
42,1490482660077
46,1490482660094
42,1490483699828
57,1490483753930
42,1490484169252
2,1490484249093
7,1490484814114
6,1490484895568
14,1490486100227
62,1490486100456
71,1490486100694
13,1490486151981
18,1490486177384
22,1490486434999
46,1490486435219
52,1490484322185
18,1490484322242
22,1490484373564
24,1490485913113
8,1490485925205
73,1490486052227
49,1490486052239
17,1490486153024
27,1490486427277
18,1490486550032
17,1490488356297
16,1490490856029
20,1490491088034
98,1490491190933
63,1490491381293
32,1490492870288
58,1490492934313
38,1490496175626
52,1490496180524
37,1490496246384
17,1490496368231
27,1490496439443
49,1490496505947
77,1490496547824
110,1490496600213
52,1490496681168
47,1490497066148
26,1490497066351
21,1490497186556
48,1490497186752
8,1490497411649
10,1490497610414
8,1490497872859
6,1490498056227
32,1490498100624
8,1490498305132
26,1490498305331
18,1490499127878
23,1490501584531
10,1490501929861
12,1490502773909
56,1490503303644
21,1490503372953
9,1490503485061
6,1490503768995
36,1490503934839
30,1490503935091
82,1490504119261
13,1490504184652
10,1490504552836
44,1490505248816
6,1490506352097
24,1490509433633
12,1490509459642
35,1490493087017
42,1490493087059
31,1490494991345
24,1490495402337
49,1490496728335
61,1490496728354
20,1490496728366
24,1490496728407
86,1490496728423
93,1490496728441
109,1490496728458
49,1490496728505
32,1490497187161
23,1490497187177
15,1490497187189
16,1490499978198
36,1490501550671
19,1490502321412
16,1490502478063
21,1490502900838
49,1490503285215
15,1490503887114
51,1490503946250
17,1490504100853
84,1490504134017
15,1490504162027
39,1490505259013
37,1490510679162
25,1490510972340
19,1490511193272
48,1490511226710
22,1490514382535
43,1490522493777
8,1490522493967
18,1490522612554
72,1490522842936
77,1490522843122
11,1490522843295
7,1490523025365
113,1490523548814
12,1490523548958
35,1490523761317
58,1490523761634
10,1490535825056
7,1490536093534
26,1490536093707
24,1490536093869
43,1490536094077
13,1490536094254
17,1490536151527
57,1490511301129
19,1490511873273
52,1490519436375
71,1490519672018
16,1490519700833
20,1490520782042
16,1490520782118
5,1490520782133
17,1490522100858
18,1490522100879
35,1490523300866
22,1490523300890
32,1490523300905
15,1490523300944
75,1490523300966
46,1490523300992
80,1490523301046
87,1490523301083
17,1490523301162
79,1490523775060
31,1490523775123
54,1490523775170
48,1490523775243
16,1490536264501
112,1490536264518
88,1490536284569
10,1490536499729
30,1490537108963
76,1490537109185
26,1490537179107
7,1490537179294
18,1490537327718
53,1490537327928
23,1490538036658
6,1490538036844
20,1490539245543
18,1490539245749
8,1490539811158
8,1490540808505
16,1490541276768
6,1490541309304
7,1490541441520
8,1490541441724
7,1490543096984
91,1490537149218
71,1490537149239
30,1490537149261
46,1490537321150
50,1490537388376
14,1490537401847
35,1490538005432
14,1490538013623
18,1490538900855
16,1490539311180
16,1490539798391
3,1490540100876
15,1490541300844
26,1490541433263
42,1490543647263
44,1490543804997
9,1490543805039
15,1490544619942
13,1490546702065
45,1490547896285
59,1490547940204
55,1490547970076
8,1490548089251
17,1490548089390
34,1490548180022
113,1490548302566
14,1490548302803
101,1490548500192
19,1490548500553
12,1490550206171
15,1490551619894
35,1490551620064
6,1490551770373
16,1490551936997
30,1490551937209
6,1490551937336
12,1490552425005
6,1490552498549
41,1490548067032
45,1490548161055
15,1490548278308
106,1490548278329
12,1490548278366
94,1490548500769
13,1490548515114
27,1490550114252
15,1490551556908
24,1490551826949
22,1490551983140
89,1490551983160
47,1490552044990
1,1490552123105
102,1490552163068
34,1490552418958
24,1490552605712
83,1490552605730
50,1490552672207
22,1490556453003
11,1490556497278
25,1490557543842
7,1490558004023
6,1490559399537
18,1490556012659
18,1490556012672
31,1490556677118
34,1490556898738
15,1490558416015
15,1490559285960
99,1490559519208
54,1490559584037
75,1490559888989
37,1490559889017
26,1490559971568
7,1490560084891
23,1490560140376
7,1490560575412
9,1490560699364
6,1490561788294
25,1490560535046
20,1490561174383
22,1490562213190
75,1490562308878
64,1490562308992
43,1490562516582
43,1490563778096
20,1490564530434
26,1490565753020
32,1490565938397
23,1490566011019
25,1490566107421
15,1490566183267
8,1490566236298
11,1490566460177
18,1490566500244
18,1490566530097
49,1490566712982
92,1490566751068
57,1490566800513
22,1490566998197
34,1490567066935
19,1490567244702
40,1490567700199
72,1490567700406
110,1490567760374
53,1490567820154
24,1490567885281
73,1490567944295
85,1490568000862
32,1490568060445
46,1490568143533
43,1490568182194
57,1490568329120
20,1490568371232
98,1490569483613
132,1490569550735
126,1490569560392
112,1490569620540
102,1490569680277
109,1490570086151
115,1490570086628
112,1490570086820
57,1490570087022
12,1490570087179
32,1490570089192
21,1490570101723
23,1490573416516
70,1490573644283
114,1490573644568
114,1490573644702
116,1490573644889
117,1490573700355
58,1490573798193
118,1490573927712
80,1490573927948
97,1490574418237
116,1490574418432
117,1490574418559
116,1490574418730
116,1490574418859
113,1490574419008
114,1490574419225
101,1490574419390
17,1490574484702
115,1490574484877
114,1490574734844
113,1490574735055
119,1490574735207
113,1490574735338
110,1490574780313
113,1490574840215
119,1490574900493
125,1490575038658
